resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
21033,851,817,164,22,22,18,18,18,0.0,66,\N,\N,62,19,1:28.876,177.456,14
21043,852,4,6,5,8,4,4,4,12.0,44,+13.022,5217915,41,5,1:51.107,226.937,1
21059,852,815,15,17,9,\N,R,20,0.0,27,\N,\N,26,16,1:54.244,220.706,22
21060,852,817,164,22,23,\N,R,21,0.0,13,\N,\N,10,23,1:59.831,210.416,5
21061,852,1,1,3,2,\N,R,22,0.0,12,\N,\N,8,18,1:55.647,218.029,4
21066,853,4,6,5,4,3,3,3,15.0,53,+16.909,4863081,50,6,1:27.191,239.185,1
21067,853,1,1,3,2,4,4,4,12.0,53,+17.417,4863589,52,1,1:26.187,241.971,1
21079,853,817,164,22,23,\N,N,16,0.0,39,\N,\N,36,20,1:32.013,226.650,111
21080,853,815,15,17,15,\N,R,17,0.0,32,\N,\N,29,13,1:29.403,233.267,6
21091,854,4,6,5,5,4,4,4,12.0,61,+55.449,7202206,58,5,1:50.891,164.691,1
21092,854,1,1,3,4,5,5,5,10.0,61,+1:07.766,7214523,54,4,1:50.832,164.779,1
21097,854,815,15,17,11,10,10,10,1.0,60,\N,\N,42,18,1:54.615,159.340,11
21106,854,817,164,22,23,19,19,19,0.0,57,\N,\N,40,23,1:59.064,153.386,14
21113,855,4,6,5,5,2,2,2,18.0,53,+1.160,5454587,50,4,1:36.682,216.226,1
21116,855,1,1,3,3,5,5,5,10.0,53,+24.268,5477695,49,9,1:37.645,214.093,1
21119,855,815,15,17,17,8,8,8,4.0,53,+39.377,5492804,39,2,1:36.569,216.479,1
21133,855,817,164,22,22,22,22,22,0.0,51,\N,\N,49,20,1:41.437,206.090,12
21137,856,1,1,3,1,2,2,2,18.0,55,+12.019,5894013,54,3,1:40.459,201.216,1
21140,856,4,6,5,6,5,5,5,10.0,55,+15.689,5897683,41,6,1:40.547,201.040,1
21151,856,815,15,17,17,16,16,16,0.0,54,\N,\N,39,14,1:42.425,197.354,11
21154,856,817,164,22,24,19,19,19,0.0,54,\N,\N,53,21,1:44.870,192.752,11
21162,857,4,6,5,3,3,3,3,15.0,60,+24.301,5459303,58,3,1:27.953,209.771,1
21166,857,1,1,3,5,7,7,7,6.0,60,+1:24.183,5519185,58,9,1:28.721,207.955,1
21169,857,815,15,17,20,10,10,10,1.0,59,\N,\N,58,14,1:29.345,206.502,11
21177,857,817,164,23,23,18,18,18,0.0,57,\N,\N,49,18,1:31.674,201.256,13
21184,858,1,1,3,2,1,1,1,25.0,55,1:37:11.886,5831886,51,3,1:43.461,193.255,1
21185,858,4,6,5,5,2,2,2,18.0,55,+8.457,5840343,41,6,1:43.914,192.412,1
21194,858,815,15,17,11,11,11,11,0.0,54,\N,\N,41,12,1:44.566,191.213,11
21204,858,817,164,22,20,\N,R,21,0.0,48,\N,\N,35,21,1:48.274,184.664,26
21211,859,4,6,5,5,4,4,4,12.0,71,+35.048,5572512,65,4,1:16.181,203.625,1
21220,859,815,15,17,17,13,13,13,0.0,70,\N,\N,63,16,1:17.780,199.439,11
21227,859,817,164,22,22,20,20,20,0.0,68,\N,\N,64,20,1:19.649,194.759,13
21229,859,1,1,3,4,\N,R,22,0.0,46,\N,\N,35,11,1:17.209,200.914,6
21234,860,1,1,4,1,3,3,3,15.0,58,+4.075,5653640,57,4,1:29.538,213.214,1
21236,860,4,6,5,12,5,5,5,10.0,58,+21.565,5671130,52,7,1:30.277,211.469,1
21239,860,815,15,15,22,8,8,8,4.0,58,+39.458,5689023,46,12,1:30.843,210.151,1
21240,860,817,5,16,10,9,9,9,2.0,58,+39.556,5689121,53,8,1:30.592,210.733,1
21253,860,807,10,12,9,\N,R,22,0.0,0,\N,\N,\N,0,\N,\N,4
21256,861,4,6,5,8,1,1,1,25.0,56,2:44:51.812,9891812,53,7,1:41.680,196.250,1
21257,861,815,15,15,9,2,2,2,18.0,56,+2.263,9894075,54,3,1:41.021,197.531,1
21258,861,1,1,4,1,3,3,3,15.0,56,+14.591,9906403,50,6,1:41.539,196.523,1
21264,861,807,10,12,16,9,9,9,2.0,56,+47.892,9939704,51,15,1:42.173,195.304,1
21267,861,817,5,16,15,12,12,12,0.0,56,+1:16.828,9968640,54,8,1:41.756,196.104,1
21282,862,1,1,4,7,3,3,3,15.0,56,+26.012,5812941,40,6,1:40.530,195.201,1
21288,862,4,6,5,9,9,9,9,2.0,56,+37.256,5824185,41,12,1:41.152,194.001,1
21290,862,815,15,15,8,11,11,11,0.0,56,+41.066,5827995,37,10,1:41.071,194.156,1
21294,862,807,10,12,16,15,15,15,0.0,56,+51.213,5838142,48,9,1:40.977,194.337,1
21296,862,817,5,16,17,17,17,17,0.0,56,+1:03.156,5850085,40,15,1:41.251,193.811,1
21310,863,4,6,5,9,7,7,7,6.0,57,+57.803,5768793,44,15,1:38.203,198.397,1
21311,863,1,1,4,2,8,8,8,4.0,57,+58.984,5769974,38,7,1:37.733,199.351,1
21314,863,815,15,15,8,11,11,11,0.0,57,+1:12.702,5783692,39,14,1:38.146,198.512,1
21315,863,807,10,12,13,12,12,12,0.0,57,+1:16.539,5787529,46,17,1:38.312,198.177,1
21318,863,817,5,16,6,15,15,15,0.0,56,\N,\N,42,8,1:37.903,199.005,11
21329,864,4,6,5,2,2,2,2,18.0,66,+3.195,5952340,46,3,1:27.390,191.761,1
21335,864,1,1,4,24,8,8,8,4.0,66,+1:18.140,6027285,50,18,1:28.918,188.465,1
21337,864,807,10,12,13,10,10,10,1.0,65,\N,\N,48,17,1:28.912,188.478,11
21340,864,817,5,16,15,13,13,13,0.0,65,\N,\N,44,12,1:28.587,189.169,11
21347,864,815,15,15,5,\N,R,20,0.0,37,\N,\N,20,13,1:28.605,189.131,61
21354,865,4,6,5,5,3,3,3,15.0,78,+0.947,6367504,45,5,1:18.857,152.478,1
21356,865,1,1,4,3,5,5,5,10.0,78,+4.101,6370658,46,4,1:18.806,152.577,1
21359,865,807,10,12,10,8,8,8,4.0,78,+42.562,6409119,35,2,1:18.423,153.322,1
21362,865,815,15,15,23,11,11,11,0.0,77,\N,\N,49,1,1:17.296,155.557,11
21368,865,817,5,16,15,\N,R,17,0.0,65,\N,\N,44,16,1:19.752,150.767,31
21376,866,1,1,4,2,1,1,1,25.0,70,1:32:29.586,5549586,59,6,1:17.020,203.837,1
21378,866,815,15,15,15,3,3,3,15.0,70,+5.260,5554846,67,3,1:16.414,205.454,1
21380,866,4,6,5,3,5,5,5,10.0,70,+13.411,5562997,42,15,1:17.820,201.742,1
21387,866,807,10,12,13,12,12,12,0.0,70,+46.236,5595822,62,9,1:17.202,203.357,1
21389,866,817,5,16,14,14,14,14,0.0,70,+1:04.475,5614061,70,4,1:16.609,204.931,1
21400,867,4,6,5,11,1,1,1,25.0,57,1:44:16.649,6256649,40,5,1:43.666,188.185,1
21404,867,807,10,12,8,5,5,5,10.0,57,+19.993,6276642,40,13,1:44.226,187.174,1
21408,867,815,15,15,15,9,9,9,2.0,57,+27.777,6284426,43,4,1:43.526,188.439,1
21410,867,817,5,16,17,11,11,11,0.0,57,+37.041,6293690,44,6,1:43.674,188.170,1
21418,867,1,1,4,2,19,19,19,0.0,55,\N,\N,43,9,1:44.007,187.568,4
21425,868,4,6,5,1,2,2,2,18.0,52,+3.060,5114348,49,7,1:35.385,222.336,1
21431,868,1,1,4,8,8,8,8,4.0,52,+36.463,5147751,44,15,1:36.173,220.515,1
21435,868,807,10,12,14,12,12,12,0.0,52,+47.856,5159144,37,13,1:35.981,220.956,1
21436,868,817,5,16,12,13,13,13,0.0,52,+51.241,5162529,49,8,1:35.448,222.190,1
21445,868,815,15,15,15,\N,R,22,0.0,11,\N,\N,3,22,1:39.781,212.541,4
21448,869,4,6,5,1,1,1,1,25.0,67,1:31:05.862,5465862,66,2,1:19.044,208.319,1
21453,869,815,15,15,17,6,6,6,8.0,67,+27.896,5493758,62,6,1:19.270,207.725,1
21456,869,807,10,12,4,9,9,9,2.0,67,+48.162,5514024,56,7,1:19.372,207.458,1
21460,869,817,5,16,11,13,13,13,0.0,67,+76.829,5542691,44,18,1:20.066,205.660,1
21471,869,1,1,4,7,\N,R,24,0.0,56,\N,\N,34,19,1:20.091,205.596,29
21472,870,1,1,4,1,1,1,1,25.0,69,1:41:05.503,6065503,65,4,1:25.677,184.082,1
21476,870,4,6,5,6,5,5,5,10.0,69,+26.653,6092156,65,7,1:25.738,183.951,1
21482,870,807,10,12,10,11,11,11,0.0,69,+57.283,6122786,60,15,1:26.073,183.235,1
21485,870,815,15,15,14,14,14,14,0.0,69,+1:04.494,6129997,65,2,1:25.218,185.073,1
21486,870,817,5,16,18,15,15,15,0.0,68,\N,\N,59,17,1:26.508,182.313,11
21499,871,807,10,12,11,4,4,4,12.0,44,+27.843,5376373,40,6,1:53.760,221.645,1
21504,871,817,5,16,16,9,9,9,2.0,44,+62.982,5411512,42,12,1:54.605,220.011,1
21516,871,815,15,15,4,\N,R,21,0.0,0,\N,\N,\N,0,\N,\N,4
21517,871,4,6,5,5,\N,R,22,0.0,0,\N,\N,\N,0,\N,\N,4
21518,871,1,1,4,7,\N,R,23,0.0,0,\N,\N,\N,0,\N,\N,4
21520,872,1,1,4,1,1,1,1,25.0,53,1:19:41.221,4781221,52,5,1:28.427,235.841,1
21521,872,815,15,15,12,2,2,2,18.0,53,+4.356,4785577,53,2,1:27.562,238.171,1
21522,872,4,6,5,10,3,3,3,15.0,53,+20.594,4801815,44,11,1:28.835,234.758,1
21531,872,817,5,16,14,12,12,12,0.0,53,+50.316,4831537,46,7,1:28.621,235.325,1
21540,872,807,10,12,24,21,21,21,0.0,50,\N,\N,46,6,1:28.578,235.439,23
21546,873,4,6,5,5,3,3,3,15.0,59,+15.227,7241371,53,5,1:52.709,162.034,1
21552,873,817,5,16,15,9,9,9,2.0,59,+45.820,7271964,53,15,1:54.267,159.825,1
21553,873,815,15,15,14,10,10,10,1.0,59,+50.619,7276763,51,6,1:52.778,161.935,1
21557,873,807,10,12,11,14,14,14,0.0,59,+99.413,7325557,52,1,1:51.033,164.480,1
21567,873,1,1,4,1,\N,R,24,0.0,22,\N,\N,14,19,1:55.541,158.063,6
21572,874,1,1,4,9,5,5,5,10.0,53,+46.490,5382732,45,11,1:37.760,213.842,1
21574,874,807,10,12,15,7,7,7,6.0,53,+51.159,5387401,46,14,1:37.938,213.453,1
21577,874,817,5,16,14,10,10,10,1.0,53,+66.919,5403161,50,8,1:37.455,214.511,1
21589,874,815,15,15,5,\N,R,22,0.0,18,\N,\N,17,19,1:38.983,211.199,20
21590,874,4,6,5,6,\N,R,23,0.0,0,\N,\N,\N,0,\N,\N,4
21594,875,4,6,5,4,3,3,3,15.0,55,+13.944,5802595,52,3,1:42.442,197.321,1
21597,875,807,10,12,8,6,6,6,8.0,55,+45.301,5833952,54,6,1:42.645,196.931,1
21600,875,817,5,16,21,9,9,9,2.0,55,+71.787,5860438,45,12,1:43.148,195.970,1
21601,875,1,1,4,3,10,10,10,1.0,55,+79.692,5868343,49,9,1:42.721,196.785,1
21602,875,815,15,15,12,11,11,11,0.0,55,+80.062,5868713,49,4,1:42.495,197.219,1
21617,876,4,6,5,5,2,2,2,18.0,60,+9.437,5480181,60,3,1:28.630,208.168,1
21619,876,1,1,4,3,4,4,4,12.0,60,+13.909,5484653,58,5,1:28.944,207.433,1
21623,876,807,10,12,12,8,8,8,4.0,60,+54.998,5525742,60,10,1:29.230,206.769,1
21628,876,817,5,16,15,13,13,13,0.0,60,+1:26.064,5556808,57,13,1:29.440,206.283,1
21639,876,815,15,15,8,\N,R,24,0.0,21,\N,\N,17,23,1:32.208,200.091,3
21641,877,4,6,5,6,2,2,2,18.0,55,+0.852,6359519,53,2,1:44.090,192.087,1
21649,877,817,5,16,16,10,10,10,1.0,55,+27.463,6386130,53,12,1:45.903,188.799,1
21654,877,815,15,15,11,15,15,15,0.0,55,+56.768,6415435,54,7,1:45.410,189.682,1
21660,877,1,1,4,1,\N,R,21,0.0,19,\N,\N,19,16,1:47.266,186.400,10
21663,877,807,10,12,10,\N,R,24,0.0,0,\N,\N,\N,0,\N,\N,4
21664,878,1,1,4,2,1,1,1,25.0,56,1:35:55.269,5755269,55,5,1:39.709,199.047,1
21666,878,4,6,5,7,3,3,3,15.0,56,+39.229,5794498,56,4,1:39.672,199.121,1
21671,878,807,10,12,6,8,8,8,4.0,56,+73.792,5829061,53,16,1:41.048,196.409,1
21674,878,815,15,15,15,11,11,11,0.0,56,+84.341,5839610,53,11,1:40.701,197.086,1
21675,878,817,5,16,18,12,12,12,0.0,56,+84.871,5840140,53,14,1:40.772,196.947,1
21689,879,4,6,5,7,2,2,2,18.0,71,+2.754,6325410,36,4,1:18.623,197.301,1
21692,879,807,10,12,6,5,5,5,10.0,71,+5.708,6328364,38,3,1:18.210,198.342,1
21700,879,817,5,16,15,13,13,13,0.0,70,\N,\N,36,11,1:19.308,195.596,11
21707,879,1,1,4,1,\N,R,20,0.0,54,\N,\N,38,1,1:18.069,198.701,4
21711,879,815,15,15,12,\N,R,24,0.0,0,\N,\N,\N,0,\N,\N,4
21713,880,4,6,3,5,2,2,2,18.0,58,+12.451,5415676,53,3,1:29.560,213.162,1
21716,880,1,131,10,3,5,5,5,10.0,58,+45.561,5448786,45,5,1:29.759,212.689,1
21722,880,815,1,6,15,11,11,11,0.0,58,+1:23.367,5486592,46,6,1:29.926,212.294,1
21725,880,822,3,17,16,14,14,14,0.0,57,\N,\N,42,12,1:30.652,210.594,11
21730,880,817,5,19,14,\N,R,19,0.0,39,\N,\N,33,14,1:30.881,210.063,9
21733,880,807,15,11,11,\N,W,22,0.0,0,\N,\N,\N,0,\N,\N,69
21736,881,1,131,10,4,3,3,3,15.0,56,+12.181,5948862,32,10,1:41.001,197.570,1
21741,881,807,15,11,12,8,8,8,4.0,56,+53.044,5989725,46,7,1:40.727,198.107,1
21742,881,815,1,6,9,9,9,9,2.0,56,+1:12.357,6009038,56,1,1:39.199,201.159,1
21744,881,822,3,17,18,11,11,11,0.0,56,+1:28.610,6025291,54,12,1:41.373,196.845,1
21751,881,817,5,19,13,18,18,18,0.0,51,\N,\N,35,15,1:42.581,194.527,31
21755,881,4,6,3,3,\N,R,22,0.0,1,\N,\N,\N,0,\N,\N,4
21756,882,4,6,3,3,1,1,1,25.0,56,1:36:26.945,5786945,46,4,1:39.506,197.210,1
21758,882,1,131,10,1,3,3,3,15.0,56,+12.322,5799267,50,6,1:39.981,196.273,1
21762,882,817,5,19,7,7,7,7,6.0,56,+42.691,5829636,55,9,1:40.240,195.766,1
21765,882,807,15,11,10,10,10,10,1.0,56,+56.598,5843543,31,12,1:40.630,195.007,1
21766,882,815,1,6,12,11,11,11,0.0,56,+1:03.860,5850805,55,14,1:41.281,193.754,1
21768,882,822,3,17,16,13,13,13,0.0,56,+1:33.861,5880806,53,3,1:38.200,199.832,1
21782,883,1,131,10,9,5,5,5,10.0,57,+35.230,5795728,48,11,1:38.204,198.395,1
21783,883,815,1,6,12,6,6,6,8.0,57,+35.998,5796496,41,7,1:37.913,198.984,1
21785,883,4,6,3,3,8,8,8,4.0,57,+37.574,5798072,41,3,1:37.204,200.436,1
21789,883,807,15,11,14,12,12,12,0.0,57,+1:12.933,5833431,43,15,1:38.770,197.258,1
21791,883,822,3,17,15,14,14,14,0.0,57,+1:21.511,5842009,57,9,1:38.192,198.419,1
21793,883,817,5,19,13,16,16,16,0.0,56,\N,\N,51,21,1:39.579,195.655,11
21800,884,4,6,3,5,1,1,1,25.0,66,1:39:16.596,5956596,53,5,1:26.681,193.329,1
21808,884,815,1,6,8,9,9,9,2.0,66,+1:21.738,6038334,55,10,1:27.251,192.066,1
21809,884,817,5,19,11,10,10,10,1.0,65,\N,\N,55,16,1:28.083,190.252,11
21811,884,1,131,10,2,12,12,12,0.0,65,\N,\N,53,13,1:27.895,190.659,11
21814,884,807,15,11,15,15,15,15,0.0,65,\N,\N,58,4,1:26.586,193.541,11
21815,884,822,3,17,16,16,16,16,0.0,65,\N,\N,27,20,1:29.747,186.724,11
21825,885,1,131,10,2,4,4,4,12.0,78,+13.894,8285950,76,3,1:18.133,153.891,1
21828,885,4,6,3,6,7,7,7,6.0,78,+26.734,8298790,77,12,1:19.340,151.550,1
21832,885,807,15,11,11,11,11,11,0.0,78,+42.572,8314628,29,15,1:19.853,150.576,1
21833,885,822,3,17,14,12,12,12,0.0,78,+42.691,8314747,68,20,1:20.921,148.589,1
21837,885,815,1,6,7,16,16,16,0.0,72,\N,\N,27,14,1:19.530,151.188,22
21839,885,817,5,19,12,\N,R,18,0.0,61,\N,\N,26,13,1:19.426,151.386,4
21845,886,4,6,3,6,2,2,2,18.0,70,+14.408,5543551,69,2,1:16.203,206.023,1
21846,886,1,131,10,2,3,3,3,15.0,70,+15.942,5545085,69,3,1:16.354,205.615,1
21854,886,815,1,6,12,11,11,11,0.0,69,\N,\N,69,7,1:17.369,202.918,11
21857,886,822,3,17,3,14,14,14,0.0,69,\N,\N,63,14,1:18.004,201.266,11
21858,886,817,5,19,11,15,15,15,0.0,68,\N,\N,68,16,1:18.257,200.615,12
21864,886,807,15,11,9,\N,R,21,0.0,45,\N,\N,40,18,1:19.056,198.588,4
21868,887,4,6,3,9,3,3,3,15.0,52,+7.124,5586580,50,3,1:34.090,225.396,1
21869,887,1,131,10,1,4,4,4,12.0,52,+7.756,5587212,51,4,1:34.159,225.231,1
21873,887,817,5,19,5,8,8,8,4.0,52,+16.543,5595999,37,11,1:35.927,221.080,1
21875,887,807,15,11,14,10,10,10,1.0,52,+19.709,5599165,48,13,1:36.013,220.882,1
21877,887,822,3,17,16,12,12,12,0.0,52,+25.094,5604550,52,15,1:36.312,220.196,1
21885,887,815,1,6,13,20,20,20,0.0,46,\N,\N,37,14,1:36.131,220.611,36
21891,888,4,6,3,8,4,4,4,12.0,60,+7.721,6082432,51,1,1:33.468,198.279,1
21892,888,1,131,10,1,5,5,5,10.0,60,+26.927,6101638,57,4,1:34.156,196.830,1
21895,888,815,1,6,13,8,8,8,4.0,60,+38.306,6113017,50,15,1:36.134,192.780,1
21897,888,807,15,11,10,10,10,10,1.0,60,+49.892,6124603,58,8,1:34.244,196.647,1
21899,888,817,5,19,6,12,12,12,0.0,60,+56.975,6131686,58,14,1:35.982,193.086,1
21903,888,822,3,17,17,16,16,16,0.0,59,\N,\N,56,3,1:33.972,197.216,11
21910,890,1,131,10,1,1,1,1,25.0,70,1:42:29.445,6149445,69,3,1:24.647,186.322,1
21914,890,4,6,3,5,5,5,5,10.0,70,+31.411,6180856,56,8,1:25.394,184.692,1
21918,890,815,1,6,9,9,9,9,2.0,69,\N,\N,59,10,1:26.143,183.086,11
21920,890,807,15,11,12,11,11,11,0.0,69,\N,\N,58,14,1:26.740,181.826,11
21922,890,817,5,19,8,13,13,13,0.0,69,\N,\N,58,15,1:26.863,181.568,11
21929,890,822,3,17,16,\N,R,20,0.0,42,\N,\N,41,16,1:27.127,181.018,9
21933,891,4,6,3,9,2,2,2,18.0,44,+16.869,5039065,36,4,1:51.383,226.375,1
21934,891,1,131,10,1,3,3,3,15.0,44,+27.734,5049930,39,7,1:51.596,225.943,1
21941,891,817,5,19,19,10,10,10,1.0,44,+1:13.470,5095666,38,3,1:50.967,227.224,1
21942,891,815,1,6,13,11,11,11,0.0,44,+1:21.936,5104132,34,16,1:53.472,222.208,1
21944,891,807,15,11,11,13,13,13,0.0,44,+1:28.258,5110454,41,15,1:53.110,222.919,1
21946,891,822,3,17,20,15,15,15,0.0,44,+1:47.456,5129652,31,13,1:52.688,223.754,1
21955,892,4,6,3,5,2,2,2,18.0,53,+5.467,4718819,52,5,1:26.797,240.270,1
21958,892,807,15,11,3,5,5,5,10.0,53,+10.355,4723707,48,4,1:26.716,240.495,1
21960,892,817,5,19,7,7,7,7,6.0,53,+32.329,4745681,52,13,1:27.294,238.903,1
21962,892,1,131,10,12,9,9,9,2.0,53,+33.527,4746879,51,1,1:25.849,242.924,1
21965,892,815,1,6,8,12,12,12,0.0,53,+39.765,4753117,44,15,1:27.607,238.049,1
21968,892,822,3,17,18,15,15,15,0.0,53,+56.827,4770179,53,11,1:27.166,239.253,1
21977,893,4,6,3,7,2,2,2,18.0,61,+32.627,7185759,44,11,1:51.082,164.149,1
21980,893,1,131,10,5,5,5,5,10.0,61,+53.159,7206291,59,4,1:49.916,165.890,1
21983,893,815,1,6,14,8,8,8,4.0,61,+1:23.820,7236952,46,16,1:51.926,162.911,1
21984,893,807,15,11,11,9,9,9,2.0,61,+1:24.261,7237393,47,18,1:52.186,162.533,1
21988,893,822,3,17,16,13,13,13,0.0,61,+1:45.161,7258293,53,14,1:51.706,163.232,1
21997,893,817,5,19,9,\N,R,22,0.0,23,\N,\N,23,22,1:53.052,161.288,3
22001,894,807,15,11,7,4,4,4,12.0,55,+24.114,6217815,53,6,1:42.608,197.002,1
22002,894,1,131,10,2,5,5,5,10.0,55,+25.255,6218956,53,5,1:42.539,197.134,1
22003,894,4,6,3,5,6,6,6,8.0,55,+26.189,6219890,54,7,1:42.709,196.808,1
22007,894,815,1,6,10,10,10,10,1.0,55,+35.155,6228856,47,11,1:42.973,196.303,1
22009,894,822,3,17,17,12,12,12,0.0,55,+47.049,6240750,44,14,1:43.869,194.610,1
22016,894,817,5,19,12,19,19,19,0.0,52,\N,\N,52,9,1:42.947,196.353,13
22023,895,4,6,3,8,4,4,4,12.0,53,+45.605,5254906,39,8,1:35.877,218.041,1
22025,895,807,15,11,7,6,6,6,8.0,53,+51.615,5260916,33,11,1:36.482,216.674,1
22032,895,817,5,19,16,13,13,13,0.0,52,\N,\N,52,3,1:35.020,220.008,11
22034,895,815,1,6,11,15,15,15,0.0,52,\N,\N,46,7,1:35.845,218.114,11
22036,895,822,3,17,13,17,17,17,0.0,52,\N,\N,43,18,1:37.856,213.632,11
22039,895,1,131,10,3,\N,R,20,0.0,7,\N,\N,3,20,1:41.202,206.569,29
22046,896,815,1,6,9,5,5,5,10.0,60,+43.829,5516016,59,4,1:28.503,208.467,1
22047,896,1,131,10,3,6,6,6,8.0,60,+52.475,5524662,53,15,1:29.052,207.182,1
22051,896,817,5,19,11,10,10,10,1.0,60,+1:16.237,5548424,60,10,1:28.831,207.697,1
22052,896,4,6,3,8,11,11,11,0.0,60,+1:18.297,5550484,58,6,1:28.709,207.983,1
22057,896,822,3,17,15,16,16,16,0.0,59,\N,\N,52,12,1:28.928,207.471,11
22060,896,807,15,11,7,19,19,19,0.0,54,\N,\N,52,13,1:28.947,207.426,26
22068,897,4,6,3,10,5,5,5,10.0,55,+1:07.181,5953287,55,1,1:43.434,193.305,1
22070,897,1,131,10,4,7,7,7,6.0,55,+1:19.267,5965373,47,10,1:45.463,189.586,1
22072,897,815,1,6,8,9,9,9,2.0,55,+1:31.198,5977304,51,8,1:45.435,189.637,1
22077,897,807,15,11,5,14,14,14,0.0,54,\N,\N,52,12,1:45.570,189.394,11
22078,897,822,3,17,15,15,15,15,0.0,54,\N,\N,54,4,1:44.351,191.607,11
22079,897,817,5,19,9,16,16,16,0.0,54,\N,\N,46,16,1:46.042,188.551,11
22089,898,1,131,10,5,4,4,4,12.0,56,+27.358,5984506,50,5,1:40.818,196.857,1
22090,898,4,6,3,6,5,5,5,10.0,56,+29.592,5986740,52,10,1:41.186,196.141,1
22091,898,807,15,11,4,6,6,6,8.0,56,+30.400,5987548,54,6,1:40.952,196.596,1
22092,898,815,1,6,7,7,7,7,6.0,56,+46.692,6003840,47,15,1:41.830,194.901,1
22093,898,822,3,17,9,8,8,8,4.0,56,+54.509,6011657,54,3,1:40.492,197.496,1
22096,898,817,5,19,10,11,11,11,0.0,56,+1:21.004,6038152,45,16,1:42.119,194.349,1
22110,899,4,6,3,3,3,3,3,15.0,71,+18.913,5575213,50,2,1:15.496,205.473,1
22113,899,815,1,6,19,6,6,6,8.0,71,+44.051,5600351,50,5,1:16.246,203.451,1
22115,899,807,15,11,10,8,8,8,4.0,71,+1:04.252,5620552,49,12,1:16.802,201.979,1
22116,899,1,131,10,5,9,9,9,2.0,71,+1:12.903,5629203,51,10,1:16.692,202.268,1
22117,899,817,5,19,7,10,10,10,1.0,70,\N,\N,45,15,1:16.974,201.527,11
22128,899,822,3,17,13,\N,R,21,0.0,45,\N,\N,43,13,1:16.840,201.879,3
22131,900,825,1,20,4,2,2,2,18.0,57,+26.777,5605487,49,6,1:33.066,205.131,1
22133,900,4,6,14,5,4,4,4,12.0,57,+35.284,5613994,57,7,1:33.186,204.867,1
22134,900,822,3,77,15,5,5,5,10.0,57,+47.639,5626349,56,3,1:32.616,206.128,1
22135,900,807,10,27,7,6,6,6,8.0,57,+50.718,5629428,56,2,1:32.568,206.235,1
22139,900,815,10,11,16,10,10,10,1.0,57,+1:25.916,5664626,38,4,1:32.634,206.088,1
22148,900,1,131,44,1,\N,R,19,0.0,2,\N,\N,2,20,1:49.947,173.636,5
22151,900,817,9,3,2,\N,D,22,0.0,57,+24.525,5603235,\N,0,\N,\N,2
22152,901,1,131,44,1,1,1,1,25.0,56,1:40:25.974,6025974,53,1,1:43.066,193.611,1
22155,901,4,6,14,4,4,4,4,12.0,56,+35.992,6061966,47,3,1:44.165,191.569,1
22156,901,807,10,27,7,5,5,5,10.0,56,+47.199,6073173,38,10,1:45.982,188.284,1
22159,901,822,3,77,18,8,8,8,4.0,56,+1:25.537,6111511,31,9,1:45.475,189.189,1
22160,901,825,1,20,8,9,9,9,2.0,55,\N,\N,44,8,1:45.373,189.372,11
22167,901,817,9,3,5,\N,R,16,0.0,49,\N,\N,48,5,1:44.675,190.635,39
22173,901,815,10,11,14,\N,W,22,0.0,0,\N,\N,\N,0,\N,\N,54
22174,902,1,131,44,2,1,1,1,25.0,57,1:39:42.743,5982743,49,2,1:37.108,200.634,1
22176,902,815,10,11,4,3,3,3,15.0,57,+24.067,6006810,36,7,1:39.320,196.165,1
22177,902,817,9,3,13,4,4,4,12.0,57,+24.489,6007232,38,4,1:39.269,196.266,1
22178,902,807,10,27,11,5,5,5,10.0,57,+28.654,6011397,37,3,1:38.785,197.228,1
22181,902,822,3,77,3,8,8,8,4.0,57,+31.876,6014619,50,13,1:39.762,195.296,1
22182,902,4,6,14,9,9,9,9,2.0,57,+32.595,6015338,53,12,1:39.732,195.355,1
22191,902,825,1,20,8,\N,R,18,0.0,40,\N,\N,40,14,1:40.108,194.621,8
22196,903,1,131,44,1,1,1,1,25.0,54,1:33:28.338,5608338,42,2,1:41.196,193.916,1
22198,903,4,6,14,5,3,3,3,15.0,54,+23.604,5631942,48,4,1:42.081,192.235,1
22199,903,817,9,3,2,4,4,4,12.0,54,+27.136,5635474,39,3,1:41.473,193.387,1
22201,903,807,10,27,8,6,6,6,8.0,54,+54.295,5662633,33,10,1:42.624,191.218,1
22202,903,822,3,77,7,7,7,7,6.0,54,+55.697,5664035,52,11,1:42.660,191.151,1
22204,903,815,10,11,16,9,9,9,2.0,54,+1:22.647,5690985,32,6,1:42.228,191.959,1
22208,903,825,1,20,15,13,13,13,0.0,53,\N,\N,33,12,1:42.701,191.075,11
22218,904,1,131,44,1,1,1,1,25.0,66,1:41:05.155,6065155,54,3,1:29.483,187.275,1
22220,904,817,9,3,3,3,3,3,15.0,66,+49.014,6114169,65,5,1:30.012,186.175,1
22222,904,822,3,77,4,5,5,5,10.0,66,+1:19.293,6144448,47,8,1:30.424,185.326,1
22223,904,4,6,14,7,6,6,6,8.0,66,+1:27.743,6152898,55,4,1:29.898,186.411,1
22226,904,815,10,11,11,9,9,9,2.0,65,\N,\N,39,13,1:30.756,184.648,11
22227,904,807,10,27,10,10,10,10,1.0,65,\N,\N,42,16,1:31.411,183.325,11
